Time,TargetX0,CurrentX0,VelX0,ErrorX0,PIDOutX0,PTermX0,ITermX0,DTermX0,TargetY0,CurrentY0,VelY0,ErrorY0,PIDOutY0,PTermY0,ITermY0,DTermY0,TargetX1,CurrentX1,VelX1,ErrorX1,PIDOutX1,PTermX1,ITermX1,DTermX1,TargetY1,CurrentY1,VelY1,ErrorY1,PIDOutY1,PTermY1,ITermY1,DTermY1,TargetX2,CurrentX2,VelX2,ErrorX2,PIDOutX2,PTermX2,ITermX2,DTermX2,TargetY2,CurrentY2,VelY2,ErrorY2,PIDOutY2,PTermY2,ITermY2,DTermY2
2.5,5,5.31678,1.10075,-0.316783,-1.42332,-0.392619,0.402548,-1.43325,7.3094,7.63665,1.15691,-0.327254,-1.48835,-0.404112,0.421689,-1.50593,3,3.13668,0.469744,-0.136676,-0.60939,-0.169783,0.172154,-0.611761,3.8453,4.02049,0.602103,-0.175186,-0.781095,-0.217622,0.220661,-0.784134,7,7.22779,0.782907,-0.227793,-1.01565,-0.282971,0.286923,-1.0196,3.8453,4.02049,0.602103,-0.175186,-0.781095,-0.217622,0.220661,-0.784134
2.55,5,5.3673,1.01041,-0.367304,-1.39432,-0.475175,0.401756,-1.3209,7.3094,7.68977,1.06232,-0.38037,-1.45831,-0.490881,0.420871,-1.3883,3,3.15823,0.431102,-0.158231,-0.596895,-0.205014,0.171812,-0.563693,3.8453,4.04811,0.552572,-0.202815,-0.76508,-0.26278,0.220223,-0.722523,7,7.26372,0.718503,-0.263718,-0.994825,-0.341689,0.286353,-0.939489,3.8453,4.04811,0.552572,-0.202815,-0.76508,-0.26278,0.220223,-0.722523
2.6,5,5.41348,0.923435,-0.413475,-1.36261,-0.550956,0.400838,-1.21249,7.3094,7.73833,0.971227,-0.428931,-1.42542,-0.570555,0.41992,-1.27478,3,3.17793,0.3939,-0.177926,-0.583252,-0.237346,0.171417,-0.517322,3.8453,4.07336,0.504888,-0.228059,-0.747593,-0.304222,0.219716,-0.663086,7,7.29654,0.656501,-0.296543,-0.972086,-0.395577,0.285694,-0.862204,3.8453,4.07336,0.504888,-0.228059,-0.747593,-0.304222,0.219716,-0.663086
2.65,5,5.45547,0.839868,-0.455469,-1.32853,-0.620213,0.399804,-1.10812,7.3094,7.78252,0.883691,-0.473116,-1.39002,-0.643397,0.418848,-1.16547,3,3.19583,0.358161,-0.195834,-0.568598,-0.266889,0.170972,-0.47268,3.8453,4.09631,0.459079,-0.251013,-0.728809,-0.342089,0.219146,-0.605866,7,7.32639,0.596935,-0.32639,-0.947663,-0.444815,0.284953,-0.787801,3.8453,4.09631,0.459079,-0.251013,-0.728809,-0.342089,0.219146,-0.605866
2.7,5,5.49346,0.759744,-0.493456,-1.29238,-0.683203,0.398665,-1.00784,7.3094,7.8225,0.799748,-0.513103,-1.35244,-0.709673,0.417665,-1.06043,3,3.21203,0.323898,-0.212029,-0.553062,-0.293751,0.170482,-0.429793,3.8453,4.11707,0.415161,-0.271771,-0.708896,-0.37652,0.218518,-0.550895,7,7.35338,0.53983,-0.353381,-0.92177,-0.489585,0.284137,-0.716322,3.8453,4.11707,0.415161,-0.271771,-0.708896,-0.37652,0.218518,-0.550895
2.75,5,5.52761,0.683082,-0.52761,-1.25445,-0.740184,0.397432,-0.911693,7.3094,7.85847,0.719417,-0.549074,-1.31297,-0.769654,0.416382,-0.959697,3,3.22658,0.291118,-0.226585,-0.536769,-0.318043,0.169952,-0.388677,3.8453,4.13573,0.373146,-0.290429,-0.688012,-0.407657,0.217839,-0.498194,7,7.37764,0.485197,-0.377641,-0.894614,-0.530072,0.283253,-0.647796,3.8453,4.13573,0.373146,-0.290429,-0.688012,-0.407657,0.217839,-0.498194
2.8,5,5.5581,0.609885,-0.558104,-1.215,-0.791415,0.396113,-0.819698,7.3094,7.89061,0.642706,-0.581209,-1.2719,-0.823611,0.415009,-0.863301,3,3.23958,0.259824,-0.239576,-0.519833,-0.339877,0.169386,-0.349342,3.8453,4.15238,0.333034,-0.30708,-0.666305,-0.435643,0.217113,-0.447775,7,7.39929,0.43304,-0.399293,-0.866389,-0.566462,0.282309,-0.582236,3.8453,4.15238,0.333034,-0.30708,-0.666305,-0.435643,0.217113,-0.447775
2.85,5,5.58511,0.540147,-0.585112,-1.1743,-0.837157,0.394717,-0.731862,7.3094,7.91909,0.569606,-0.609689,-1.2295,-0.871814,0.413556,-0.771247,3,3.25108,0.230012,-0.251076,-0.502366,-0.359364,0.168787,-0.311789,3.8453,4.16712,0.294821,-0.321821,-0.643916,-0.460621,0.216345,-0.39964,7,7.41846,0.383353,-0.418461,-0.837277,-0.59894,0.281311,-0.519648,3.8453,4.16712,0.294821,-0.321821,-0.643916,-0.460621,0.216345,-0.39964
2.9,5,5.6088,0.473847,-0.608804,-1.13259,-0.877668,0.393255,-0.648176,7.3094,7.9441,0.500098,-0.634694,-1.18603,-0.914534,0.412032,-0.683527,3,3.26116,0.201672,-0.26116,-0.48447,-0.376615,0.168159,-0.276014,3.8453,4.18005,0.258497,-0.334746,-0.620977,-0.482732,0.215541,-0.353785,7,7.43527,0.336121,-0.435267,-0.807449,-0.627691,0.280265,-0.460023,3.8453,4.18005,0.258497,-0.334746,-0.620977,-0.482732,0.215541,-0.353785
2.95,5,5.62935,0.410956,-0.629352,-1.09009,-0.913206,0.391733,-0.568616,7.3094,7.9658,0.434152,-0.656402,-1.14171,-0.952042,0.410445,-0.600118,3,3.2699,0.174793,-0.2699,-0.466241,-0.39174,0.167506,-0.242007,3.8453,4.19125,0.224044,-0.345948,-0.597612,-0.502119,0.214704,-0.310196,7,7.44983,0.291322,-0.449833,-0.777068,-0.6529,0.279177,-0.403345,3.8453,4.19125,0.224044,-0.345948,-0.597612,-0.502119,0.214704,-0.310196
3,5,5.64692,0.351433,-0.646924,-1.04702,-0.944028,0.390159,-0.493147,7.3094,7.98439,0.371727,-0.674988,-1.09678,-0.984603,0.408804,-0.520983,3,3.27737,0.149357,-0.277368,-0.44777,-0.40485,0.166831,-0.209752,3.8453,4.20082,0.19144,-0.35552,-0.573937,-0.518923,0.213839,-0.268853,7,7.46228,0.248928,-0.462279,-0.746283,-0.674749,0.278052,-0.349586,3.8453,4.20082,0.19144,-0.35552,-0.573937,-0.518923,0.213839,-0.268853
3.05,5,5.66168,0.295229,-0.661685,-1.00356,-0.970385,0.388542,-0.421719,7.3094,8.00003,0.312772,-0.690627,-1.05144,-1.01248,0.407117,-0.446072,3,3.28363,0.125341,-0.283635,-0.429141,-0.416051,0.166138,-0.179228,3.8453,4.20885,0.160658,-0.363553,-0.550059,-0.533281,0.21295,-0.229728,7,7.47272,0.208902,-0.472724,-0.715235,-0.693419,0.276896,-0.298713,3.8453,4.20885,0.160658,-0.363553,-0.550059,-0.533281,0.21295,-0.229728
3.1,5,5.6738,0.242289,-0.673799,-0.959915,-0.992527,0.386888,-0.354275,7.3094,8.01289,0.257229,-0.703488,-1.00588,-1.03594,0.40539,-0.375326,3,3.28877,0.102723,-0.288771,-0.410433,-0.425452,0.165429,-0.15041,3.8453,4.21544,0.131667,-0.370137,-0.526079,-0.54533,0.212041,-0.19279,7,7.48128,0.171206,-0.481285,-0.684055,-0.709087,0.275715,-0.250683,3.8453,4.21544,0.131667,-0.370137,-0.526079,-0.54533,0.212041,-0.19279
3.15,5,5.68343,0.192547,-0.683427,-0.916243,-1.0107,0.385203,-0.290747,7.3094,8.02314,0.205031,-0.71374,-0.960275,-1.05523,0.403632,-0.308674,3,3.29284,0.0814748,-0.292845,-0.391717,-0.433156,0.164707,-0.123268,3.8453,4.22066,0.104432,-0.375358,-0.50209,-0.555205,0.211116,-0.158001,7,7.48807,0.135791,-0.488074,-0.652862,-0.721927,0.274511,-0.205447,3.8453,4.22066,0.104432,-0.375358,-0.50209,-0.555205,0.211116,-0.158001
3.2,5,5.69072,0.145934,-0.690723,-0.872702,-1.02514,0.383495,-0.231057,7.3094,8.03095,0.156105,-0.721545,-0.914799,-1.07061,0.401847,-0.246037,3,3.29592,0.0615653,-0.295923,-0.373062,-0.439267,0.163975,-0.0977697,3.8453,4.2246,0.0789123,-0.379304,-0.478178,-0.563038,0.210177,-0.125318,7,7.4932,0.102609,-0.493205,-0.62177,-0.732111,0.273291,-0.16295,3.8453,4.2246,0.0789123,-0.379304,-0.478178,-0.563038,0.210177,-0.125318
3.25,5,5.69584,0.102373,-0.695842,-0.829438,-1.03609,0.381768,-0.175121,7.3094,8.03646,0.110372,-0.727064,-0.8696,-1.08232,0.400043,-0.187326,3,3.29807,0.0429621,-0.298071,-0.354528,-0.443884,0.163235,-0.0738783,3.8453,4.22736,0.0550674,-0.382057,-0.454422,-0.568956,0.209229,-0.0946948,7,7.49678,0.0716035,-0.496785,-0.590879,-0.739807,0.272058,-0.123131,3.8453,4.22736,0.0550674,-0.382057,-0.454422,-0.568956,0.209229,-0.0946948
3.3,5,5.69893,0.0617828,-0.698931,-0.786582,-1.04376,0.380028,-0.122847,7.3094,8.03985,0.0677488,-0.730451,-0.824817,-1.0906,0.398226,-0.132447,3,3.29935,0.0256305,-0.299352,-0.336171,-0.447106,0.16249,-0.0515545,3.8453,4.229,0.0328523,-0.3837,-0.430893,-0.573086,0.208274,-0.0660809,7,7.49892,0.0427175,-0.498921,-0.560285,-0.745177,0.270816,-0.0859242,3.8453,4.229,0.0328523,-0.3837,-0.430893,-0.573086,0.208274,-0.0660809
3.35,5,5.70014,0.0240787,-0.700135,-0.744255,-1.0484,0.378281,-0.0741394,7.3094,8.04126,0.0281456,-0.731858,-0.780576,-1.09568,0.3964,-0.0812986,3,3.29983,0.00953372,-0.299829,-0.318044,-0.449029,0.161741,-0.0307566,3.8453,4.22961,0.01222,-0.384311,-0.407658,-0.57555,0.207315,-0.0394227,7,7.49972,0.0158895,-0.499715,-0.530073,-0.748381,0.269569,-0.051261,3.8453,4.22961,0.01222,-0.384311,-0.407658,-0.57555,0.207315,-0.0394227
3.4,5,5.69959,-0.0108287,-0.699594,-0.702567,-1.0502,0.376531,-0.0288944,7.3094,8.04083,-0.0085299,-0.731432,-0.736993,-1.09779,0.39457,-0.0337748,3,3.29956,-0.00536638,-0.299561,-0.300192,-0.449744,0.160992,-0.0114405,3.8453,4.22927,-0.00687844,-0.383967,-0.384776,-0.576466,0.206354,-0.014664,7,7.49927,-0.00894396,-0.499268,-0.500321,-0.749573,0.26832,-0.0190674,3.8453,4.22927,-0.00687844,-0.383967,-0.384776,-0.576466,0.206354,-0.014664
3.45,5,5.69744,-0.0430312,-0.697442,-0.661615,-1.04939,0.374782,0.0129944,7.3094,8.03871,-0.0423737,-0.729313,-0.694171,-1.09715,0.392741,0.0102359,3,3.29861,-0.0191093,-0.298605,-0.282659,-0.449341,0.160243,0.00643965,3.8453,4.22804,-0.0244937,-0.382742,-0.362302,-0.575951,0.205394,0.00825413,7,7.49768,-0.0318489,-0.497676,-0.471098,-0.748902,0.267072,0.0107328,3.8453,4.22804,-0.0244937,-0.382742,-0.362302,-0.575951,0.205394,0.00825413
3.5,5,5.69381,-0.0726235,-0.693811,-0.621488,-1.04616,0.373038,0.0516374,7.3094,8.03504,-0.0734842,-0.725639,-0.652203,-1.09397,0.390918,0.0508484,3,3.29702,-0.0317357,-0.297019,-0.26548,-0.447908,0.159496,0.0229312,3.8453,4.22601,-0.0406777,-0.380708,-0.340284,-0.574113,0.204437,0.0293924,7,7.49503,-0.0528928,-0.495031,-0.442467,-0.746513,0.265827,0.0382187,3.8453,4.22601,-0.0406777,-0.380708,-0.340284,-0.574113,0.204437,0.0293924
3.55,5,5.68883,-0.099702,-0.688826,-0.582265,-1.04072,0.371304,0.0871482,7.3094,8.02994,-0.101962,-0.720541,-0.611174,-1.08846,0.389104,0.088181,3,3.29485,-0.0432868,-0.294854,-0.248691,-0.445528,0.158754,0.0380828,3.8453,4.22323,-0.0554836,-0.377934,-0.318764,-0.571063,0.203485,0.0488133,7,7.49142,-0.0721447,-0.491424,-0.414485,-0.742546,0.26459,0.0634714,3.8453,4.22323,-0.0554836,-0.377934,-0.318764,-0.571063,0.203485,0.0488133
3.6,5,5.68261,-0.124365,-0.682608,-0.544015,-1.03324,0.369581,0.119642,7.3094,8.02355,-0.127909,-0.714146,-0.571154,-1.08081,0.387303,0.122354,3,3.29216,-0.0538048,-0.292164,-0.23232,-0.442281,0.158017,0.0519442,3.8453,4.21979,-0.0689652,-0.374486,-0.297781,-0.566901,0.202541,0.0665803,7,7.48694,-0.0896747,-0.48694,-0.387201,-0.737136,0.263361,0.0865737,3.8453,4.21979,-0.0689652,-0.374486,-0.297781,-0.566901,0.202541,0.0665803
3.65,5,5.67527,-0.146711,-0.675272,-0.506799,-1.02391,0.367875,0.149238,7.3094,8.01598,-0.151429,-0.706574,-0.53221,-1.07122,0.385517,0.153491,3,3.289,-0.063332,-0.288997,-0.216394,-0.438246,0.157286,0.0645658,3.8453,4.21573,-0.0811768,-0.370427,-0.277366,-0.561729,0.201604,0.0827582,7,7.48166,-0.105553,-0.481662,-0.360657,-0.73041,0.262144,0.10761,3.8453,4.21573,-0.0811768,-0.370427,-0.277366,-0.561729,0.201604,0.0827582
3.7,5,5.66693,-0.166839,-0.66693,-0.470669,-1.01291,0.366187,0.176053,7.3094,8.00734,-0.172626,-0.697943,-0.494395,-1.05986,0.383751,0.181715,3,3.2854,-0.0719111,-0.285402,-0.200934,-0.433496,0.156564,0.0759984,3.8453,4.21112,-0.0921733,-0.365818,-0.25755,-0.555641,0.200678,0.0974122,7,7.47567,-0.119852,-0.47567,-0.33489,-0.722493,0.26094,0.126664,3.8453,4.21112,-0.0921733,-0.365818,-0.25755,-0.555641,0.200678,0.0974122
3.75,5,5.65769,-0.18485,-0.657688,-0.435669,-1.0004,0.364519,0.200207,7.3094,7.99776,-0.191604,-0.688363,-0.457757,-1.04691,0.382006,0.207151,3,3.28142,-0.0795849,-0.281423,-0.185959,-0.428103,0.15585,0.0862933,3.8453,4.20602,-0.102009,-0.360718,-0.238356,-0.548728,0.199764,0.110608,7,7.46904,-0.132641,-0.469038,-0.309932,-0.713505,0.259751,0.143822,3.8453,4.20602,-0.102009,-0.360718,-0.238356,-0.548728,0.199764,0.110608
3.8,5,5.64765,-0.200843,-0.647646,-0.401836,-0.986532,0.362875,0.22182,7.3094,7.98734,-0.208466,-0.677939,-0.422334,-1.03254,0.380285,0.229924,3,3.2771,-0.086396,-0.277103,-0.171485,-0.422134,0.155147,0.0955019,3.8453,4.20048,-0.110739,-0.355181,-0.219804,-0.541077,0.198862,0.122411,7,7.46184,-0.143993,-0.461838,-0.285809,-0.703556,0.258578,0.15917,3.8453,4.20048,-0.110739,-0.355181,-0.219804,-0.541077,0.198862,0.122411
3.85,5,5.6369,-0.214917,-0.6369,-0.369201,-0.971468,0.361256,0.241012,7.3094,7.97617,-0.223317,-0.666773,-0.388159,-1.01691,0.37859,0.250159,3,3.27248,-0.0923868,-0.272483,-0.157525,-0.415654,0.154454,0.103675,3.8453,4.19456,-0.118418,-0.34926,-0.20191,-0.532772,0.197974,0.132887,7,7.45414,-0.153978,-0.454139,-0.262542,-0.692757,0.257423,0.172792,3.8453,4.19456,-0.118418,-0.34926,-0.20191,-0.532772,0.197974,0.132887
3.9,5,5.62554,-0.22717,-0.625541,-0.337785,-0.95535,0.359664,0.2579,7.3094,7.96436,-0.236258,-0.654961,-0.355257,-1.00016,0.376923,0.26798,3,3.2676,-0.0975994,-0.267603,-0.144088,-0.408725,0.153773,0.110864,3.8453,4.1883,-0.1251,-0.343005,-0.184687,-0.52389,0.197101,0.142102,7,7.44601,-0.162666,-0.446006,-0.240147,-0.681209,0.256288,0.184774,3.8453,4.1883,-0.1251,-0.343005,-0.184687,-0.52389,0.197101,0.142102
3.95,5,5.61366,-0.2377,-0.613656,-0.307608,-0.938312,0.3581,0.272604,7.3094,7.95199,-0.247391,-0.642591,-0.323646,-0.982441,0.375286,0.283509,3,3.2625,-0.102075,-0.2625,-0.131182,-0.401405,0.153104,0.117119,3.8453,4.18176,-0.130837,-0.336463,-0.168145,-0.514508,0.196243,0.15012,7,7.4375,-0.170126,-0.4375,-0.218637,-0.669009,0.255173,0.195199,3.8453,4.18176,-0.130837,-0.336463,-0.168145,-0.514508,0.196243,0.15012
4,5,5.60133,-0.246601,-0.601326,-0.278679,-0.920484,0.356566,0.285239,7.3094,7.93915,-0.256817,-0.62975,-0.293338,-0.963886,0.373679,0.29687,3,3.25721,-0.105856,-0.257207,-0.118812,-0.39375,0.152448,0.12249,3.8453,4.17498,-0.135682,-0.329679,-0.152289,-0.504695,0.195402,0.157004,7,7.42868,-0.176426,-0.428678,-0.198019,-0.656249,0.254079,0.204151,3.8453,4.17498,-0.135682,-0.329679,-0.152289,-0.504695,0.195402,0.157004
4.05,5,5.58863,-0.253968,-0.588628,-0.251006,-0.901989,0.355063,0.295921,7.3094,7.92592,-0.264633,-0.616518,-0.26434,-0.944625,0.372105,0.30818,3,3.25176,-0.10898,-0.251758,-0.106979,-0.38581,0.151805,0.127027,3.8453,4.16799,-0.139687,-0.322695,-0.137122,-0.494519,0.194578,0.162819,7,7.4196,-0.181634,-0.419597,-0.178299,-0.643017,0.253008,0.211711,3.8453,4.16799,-0.139687,-0.322695,-0.137122,-0.494519,0.194578,0.162819
4.1,5,5.57563,-0.259894,-0.575633,-0.224589,-0.882942,0.353591,0.304762,7.3094,7.91237,-0.270937,-0.602972,-0.236654,-0.924778,0.370564,0.31756,3,3.24618,-0.111489,-0.246183,-0.0956852,-0.377637,0.151175,0.130777,3.8453,4.16085,-0.142903,-0.31555,-0.122646,-0.484042,0.193771,0.167625,7,7.41031,-0.185816,-0.410306,-0.159475,-0.629395,0.251959,0.217961,3.8453,4.16085,-0.142903,-0.31555,-0.122646,-0.484042,0.193771,0.167625
4.15,5,5.56241,-0.264468,-0.56241,-0.199425,-0.86345,0.352152,0.311872,7.3094,7.89858,-0.275822,-0.589181,-0.210277,-0.904457,0.369056,0.325124,3,3.24051,-0.113421,-0.240512,-0.0849282,-0.369275,0.15056,0.133787,3.8453,4.15358,-0.145379,-0.308281,-0.108858,-0.473325,0.192982,0.171484,7,7.40085,-0.189035,-0.400854,-0.141547,-0.615459,0.250933,0.222979,3.8453,4.15358,-0.145379,-0.308281,-0.108858,-0.473325,0.192982,0.171484
4.2,5,5.54902,-0.267778,-0.549021,-0.175508,-0.843615,0.350746,0.317361,7.3094,7.88461,-0.27938,-0.575212,-0.185202,-0.883771,0.367583,0.330986,3,3.23477,-0.114813,-0.234772,-0.0747049,-0.360769,0.149958,0.136105,3.8453,4.14622,-0.147164,-0.300923,-0.0957542,-0.462421,0.192212,0.174455,7,7.39129,-0.191355,-0.391286,-0.124508,-0.601281,0.249931,0.226842,3.8453,4.14622,-0.147164,-0.300923,-0.0957542,-0.462421,0.192212,0.174455
4.25,5,5.53553,-0.269911,-0.535525,-0.152824,-0.823531,0.349373,0.321334,7.3094,7.87053,-0.281702,-0.561126,-0.161416,-0.862817,0.366145,0.335256,3,3.22899,-0.115702,-0.228987,-0.0650103,-0.352158,0.149371,0.137776,3.8453,4.13881,-0.148304,-0.293507,-0.083328,-0.451384,0.191459,0.176596,7,7.38164,-0.192837,-0.381644,-0.10835,-0.586929,0.248952,0.229626,3.8453,4.13881,-0.148304,-0.293507,-0.083328,-0.451384,0.191459,0.176596
4.3,5,5.52198,-0.270949,-0.521978,-0.13136,-0.803288,0.348034,0.323893,7.3094,7.85638,-0.282874,-0.546983,-0.138905,-0.84169,0.364742,0.338042,3,3.22318,-0.116124,-0.22318,-0.055838,-0.34348,0.148799,0.138843,3.8453,4.13136,-0.148844,-0.286065,-0.0715712,-0.440261,0.190726,0.177964,7,7.37197,-0.193541,-0.371967,-0.0930633,-0.572467,0.247998,0.231405,3.8453,4.13136,-0.148844,-0.286065,-0.0715712,-0.440261,0.190726,0.177964
4.35,5,5.50843,-0.270974,-0.508429,-0.111098,-0.782967,0.34673,0.325139,7.3094,7.84223,-0.282981,-0.532834,-0.11765,-0.820474,0.363375,0.339449,3,3.21737,-0.116114,-0.217375,-0.0471802,-0.334771,0.148241,0.139349,3.8453,4.12392,-0.148831,-0.278624,-0.060474,-0.429098,0.19001,0.178613,7,7.36229,-0.193523,-0.362291,-0.0786336,-0.557951,0.247068,0.232249,3.8453,4.12392,-0.148831,-0.278624,-0.060474,-0.429098,0.19001,0.178613
4.4,5,5.49493,-0.270063,-0.494926,-0.0920162,-0.762644,0.345458,0.325169,7.3094,7.82813,-0.282106,-0.518728,-0.0976298,-0.79925,0.362043,0.339578,3,3.21159,-0.115704,-0.211589,-0.0390279,-0.326062,0.147698,0.139337,3.8453,4.11651,-0.148305,-0.271208,-0.0500246,-0.417935,0.189314,0.178597,7,7.35265,-0.19284,-0.352649,-0.0650464,-0.543437,0.246163,0.232228,3.8453,4.11651,-0.148305,-0.271208,-0.0500246,-0.417935,0.189314,0.178597
4.45,5,5.48151,-0.268293,-0.481511,-0.0740915,-0.742389,0.344221,0.324076,7.3094,7.81411,-0.280326,-0.504712,-0.0788196,-0.778093,0.360746,0.338527,3,3.20584,-0.114927,-0.205843,-0.0313709,-0.317384,0.147169,0.138845,3.8453,4.10914,-0.14731,-0.263843,-0.0402102,-0.406812,0.188636,0.177966,7,7.34307,-0.191545,-0.343072,-0.0522849,-0.528974,0.245281,0.231408,3.8453,4.10914,-0.14731,-0.263843,-0.0402102,-0.406812,0.188636,0.177966
4.5,5,5.46822,-0.265734,-0.468225,-0.0572983,-0.722267,0.343017,0.321951,7.3094,7.80023,-0.277718,-0.490826,-0.0611929,-0.757068,0.359484,0.336391,3,3.20015,-0.113814,-0.200152,-0.0241983,-0.308765,0.146654,0.137912,3.8453,4.10185,-0.145883,-0.256549,-0.0310166,-0.395764,0.187976,0.176771,7,7.33359,-0.18969,-0.333587,-0.0403305,-0.514608,0.244423,0.229854,3.8453,4.10185,-0.145883,-0.256549,-0.0310166,-0.395764,0.187976,0.176771
4.55,5,5.4551,-0.262459,-0.455102,-0.0416087,-0.702337,0.341847,0.318881,7.3094,7.78651,-0.274355,-0.477108,-0.0447208,-0.736239,0.358257,0.333261,3,3.19453,-0.112395,-0.194533,-0.017498,-0.300229,0.146154,0.136577,3.8453,4.09464,-0.144065,-0.249345,-0.0224284,-0.384823,0.187335,0.17506,7,7.32422,-0.187325,-0.324221,-0.0291633,-0.500381,0.243589,0.227628,3.8453,4.09464,-0.144065,-0.249345,-0.0224284,-0.384823,0.187335,0.17506
4.6,5,5.44218,-0.258532,-0.442175,-0.0269931,-0.682652,0.340709,0.31495,7.3094,7.77299,-0.270307,-0.463593,-0.0293727,-0.715663,0.357064,0.329226,3,3.189,-0.110699,-0.188998,-0.0112574,-0.291799,0.145667,0.134874,3.8453,4.08755,-0.14189,-0.242251,-0.0144293,-0.374018,0.186711,0.172877,7,7.315,-0.184498,-0.314996,-0.0187623,-0.486332,0.242779,0.224791,3.8453,4.08755,-0.14189,-0.242251,-0.0144293,-0.374018,0.186711,0.172877
4.65,5,5.42947,-0.254019,-0.429474,-0.0134204,-0.663263,0.339604,0.310238,7.3094,7.75971,-0.265641,-0.450311,-0.015116,-0.69539,0.355905,0.324368,3,3.18356,-0.108753,-0.18356,-0.00546298,-0.283497,0.145195,0.132839,3.8453,4.08058,-0.139396,-0.235281,-0.00700226,-0.363376,0.186106,0.170268,7,7.30593,-0.181255,-0.305933,-0.00910496,-0.472494,0.241991,0.221398,3.8453,4.08058,-0.139396,-0.235281,-0.00700226,-0.363376,0.186106,0.170268
4.7,5,5.41703,-0.248981,-0.417025,-0.000858325,-0.644211,0.33853,0.304823,7.3094,7.74669,-0.260422,-0.43729,-0.00191725,-0.675467,0.35478,0.31877,3,3.17823,-0.106583,-0.178231,-0.000100976,-0.27534,0.144736,0.130503,3.8453,4.07375,-0.136614,-0.22845,-0.000129427,-0.352922,0.185518,0.167275,7,7.29705,-0.177638,-0.297052,-0.000168293,-0.4589,0.241227,0.217505,3.8453,4.07375,-0.136614,-0.22845,-0.000129427,-0.352922,0.185518,0.167275
4.75,5,5.40485,-0.243475,-0.404851,0.0107267,-0.625538,0.337487,0.298777,7.3094,7.73396,-0.254711,-0.424554,0.0102586,-0.655935,0.353686,0.312507,3,3.17302,-0.104214,-0.17302,0.00484301,-0.267346,0.14429,0.127899,3.8453,4.06707,-0.133578,-0.221772,0.00620761,-0.342676,0.184947,0.163937,7,7.28837,-0.173689,-0.288367,0.00807169,-0.445577,0.240484,0.213165,3.8453,4.06707,-0.133578,-0.221772,0.00620761,-0.342676,0.184947,0.163937
4.8,5,5.39297,-0.237559,-0.392973,0.0213689,-0.607277,0.336475,0.292171,7.3094,7.72153,-0.248566,-0.412126,0.0214472,-0.636832,0.352625,0.305654,3,3.16794,-0.10167,-0.167937,0.00938373,-0.25953,0.143858,0.125056,3.8453,4.06056,-0.130317,-0.215256,0.0120278,-0.332657,0.184392,0.160293,7,7.27989,-0.169449,-0.279895,0.0156396,-0.432551,0.239763,0.208427,3.8453,4.06056,-0.130317,-0.215256,0.0120278,-0.332657,0.184392,0.160293
4.85,5,5.38141,-0.231284,-0.381409,0.0311035,-0.58946,0.335493,0.285071,7.3094,7.70943,-0.242042,-0.400024,0.0316852,-0.618189,0.351595,0.298279,3,3.16299,-0.0989729,-0.162988,0.0135362,-0.251905,0.143438,0.122003,3.8453,4.05421,-0.12686,-0.208913,0.0173503,-0.322884,0.183854,0.15638,7,7.27165,-0.164955,-0.271647,0.0225604,-0.419842,0.239063,0.203339,3.8453,4.05421,-0.12686,-0.208913,0.0173503,-0.322884,0.183854,0.15638
4.9,5,5.37017,-0.2247,-0.370174,0.039966,-0.572114,0.334539,0.27754,7.3094,7.69767,-0.235192,-0.388264,0.0410096,-0.600036,0.350595,0.290451,3,3.15818,-0.096145,-0.158181,0.0173157,-0.244482,0.14303,0.118767,3.8453,4.04805,-0.123235,-0.202751,0.0221947,-0.313369,0.183332,0.152232,7,7.26363,-0.160242,-0.263635,0.0288595,-0.40747,0.238384,0.197946,3.8453,4.04805,-0.123235,-0.202751,0.0221947,-0.313369,0.183332,0.152232
4.95,5,5.35928,-0.217854,-0.359281,0.0479922,-0.555261,0.333614,0.26964,7.3094,7.68626,-0.228065,-0.376861,0.049458,-0.582397,0.349624,0.28223,3,3.15352,-0.0932059,-0.153521,0.0207376,-0.237271,0.142635,0.115374,3.8453,4.04208,-0.119468,-0.196778,0.0265808,-0.304126,0.182825,0.147882,7,7.25587,-0.155343,-0.255868,0.0345627,-0.395452,0.237725,0.19229,3.8453,4.04208,-0.119468,-0.196778,0.0265808,-0.304126,0.182825,0.147882
5,5,5.34874,-0.210791,-0.348742,0.0552183,-0.538922,0.332716,0.261425,7.3094,7.67523,-0.220707,-0.365826,0.0570679,-0.565292,0.348682,0.273678,3,3.14901,-0.0901748,-0.149012,0.0238174,-0.230281,0.142251,0.111847,3.8453,4.0363,-0.115583,-0.190998,0.0305284,-0.295166,0.182333,0.143362,7,7.24835,-0.150291,-0.248353,0.0396957,-0.383802,0.237085,0.186412,3.8453,4.0363,-0.115583,-0.190998,0.0305284,-0.295166,0.182333,0.143362
5.05,5,5.33856,-0.203553,-0.338564,0.0616805,-0.523113,0.331844,0.25295,7.3094,7.66457,-0.213163,-0.355168,0.0638772,-0.548739,0.347767,0.264849,3,3.14466,-0.0870693,-0.144658,0.0265706,-0.223518,0.141879,0.10821,3.8453,4.03072,-0.111603,-0.185418,0.0340573,-0.286498,0.181855,0.1387,7,7.2411,-0.145115,-0.241097,0.0442843,-0.37253,0.236464,0.18035,3.8453,4.03072,-0.111603,-0.185418,0.0340573,-0.286498,0.181855,0.1387
